n_vehicles,to_stop_I,route_type,from_stop_I,duration_avg,route_I_counts,BUS,FERRY,id,stop_I,name,lon_bus,lat_bus,lon_ferry,lat_ferry,stop_lon,stop_lat
99,1402,3,1434,60.0,"{'751': 30, '812': 69}",1,0,1180,1434,Tessera Centro,12.328175,45.504181,12.324304,45.501968,12.328175,45.504181
15,1434,3,1435,60.0,"{'970': 14, '953': 1}",1,0,1181,1435,Civico 163 (v.Ca'Zorzi),12.334098,45.507874,12.328175,45.504181,12.334098,45.507874
22,645,3,1435,120.0,"{'956': 17, '955': 3, '954': 2}",1,0,1181,1435,Civico 163 (v.Ca'Zorzi),12.334098,45.507874,12.335894,45.503143,12.334098,45.507874
37,1435,3,1436,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1182,1436,Civico 175,12.343062,45.51202,12.334098,45.507874,12.343062,45.51202
37,1436,3,1437,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1183,1437,"Civico 208  ""Poste""",12.345559,45.512333,12.343062,45.51202,12.345559,45.512333
37,1437,3,1438,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1184,1438,Aeronavali,12.351898,45.514275,12.345559,45.512333,12.351898,45.514275
37,1438,3,1439,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1185,1439,Camping Alba D'oro,12.354869,45.517574,12.351898,45.514275,12.354869,45.517574
37,1441,3,1440,35.67567567567568,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1186,1440,Tessera Scuole,12.32436,45.503807,12.319777,45.504116,12.32436,45.503807
37,1442,3,1441,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1187,1441,Civico 126,12.319777,45.504116,12.310043,45.504925,12.319777,45.504116
37,1443,3,1442,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1188,1442,Civico 129,12.310043,45.504925,12.301404,45.50359,12.310043,45.504925
37,1444,3,1443,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1189,1443,Incr. via Cuneo,12.301404,45.50359,12.29469,45.503891,12.301404,45.50359
37,1445,3,1444,60.0,"{'956': 17, '970': 14, '953': 1, '954': 2, '955': 3}",1,0,1190,1444,Incr. via Lazzaretto,12.29469,45.503891,12.288495,45.505363,12.29469,45.503891
38,1446,3,1445,60.0,"{'956': 17, '970': 14, '953': 1, '701': 1, '954': 2, '955': 3}",1,0,1191,1445,C.Comm. La Piazza,12.288495,45.505363,12.283571,45.504913,12.288495,45.505363
1,864,3,1446,60.0,{'909': 1},1,0,1192,1446,Civico 15,12.283571,45.504913,12.282751,45.504295,12.283571,45.504913
41,687,3,1446,4.390243902439025,"{'889': 15, '888': 17, '955': 3, '894': 1, '897': 2, '895': 3}",1,0,1192,1446,Civico 15,12.283571,45.504913,12.282474,45.505424,12.283571,45.504913
34,461,3,1446,1.7647058823529411,"{'956': 17, '701': 1, '970': 14, '954': 2}",1,0,1192,1446,Civico 15,12.283571,45.504913,12.282135,45.504559,12.283571,45.504913
1,1447,3,1446,60.0,{'953': 1},1,0,1192,1446,Civico 15,12.283571,45.504913,12.284493,45.501411,12.283571,45.504913
90,1448,3,1447,60.0,"{'906': 1, '898': 14, '901': 1, '756': 4, '899': 14, '900': 1, '757': 49, '909': 1, '908': 2, '953': 1, '902': 2}",1,0,1193,1447,Civico 22 (v.Vallenari),12.284493,45.501411,12.286077,45.4977,12.284493,45.501411
90,1449,3,1448,0.0,"{'906': 1, '898': 14, '901': 1, '756': 4, '899': 14, '900': 1, '757': 49, '909': 1, '908': 2, '953': 1, '902': 2}",1,0,1194,1448,Incr.v.Borgo don Bosco,12.286077,45.4977,12.287404,45.496151,12.286077,45.4977
90,1450,3,1449,60.0,"{'906': 1, '898': 14, '901': 1, '756': 4, '899': 14, '900': 1, '757': 49, '909': 1, '908': 2, '953': 1, '902': 2}",1,0,1195,1449,Incr. via Ca' Dolfin,12.287404,45.496151,12.291631,45.493786,12.287404,45.496151
90,1451,3,1450,0.0,"{'906': 1, '898': 14, '901': 1, '756': 4, '899': 14, '900': 1, '757': 49, '909': 1, '908': 2, '953': 1, '902': 2}",1,0,1196,1450,Incr. via dei Mandarini,12.291631,45.493786,12.293661,45.492104,12.291631,45.493786
90,1452,3,1451,60.0,"{'906': 1, '898': 14, '901': 1, '756': 4, '899': 14, '900': 1, '757': 49, '909': 1, '908': 2, '953': 1, '902': 2}",1,0,1197,1451,Civico 220 (v. Mirtilli),12.293661,45.492104,12.295051,45.487423,12.293661,45.492104
37,666,3,1452,0.0,"{'908': 2, '898': 14, '901': 1, '909': 1, '899': 14, '900': 1, '906': 1, '953': 1, '902': 2}",1,0,1198,1452,Incr. via Orlanda,12.295051,45.487423,12.295515,45.486435,12.295051,45.487423
53,1428,3,1452,60.0,"{'757': 49, '756': 4}",1,0,1198,1452,Incr. via Orlanda,12.295051,45.487423,12.293619,45.486683,12.295051,45.487423
38,665,3,1453,1.5789473684210529,"{'888': 17, '894': 1, '889': 15, '948': 1, '896': 1, '895': 3}",1,0,1199,1453,Incr. via Orlanda,12.295782,45.48621,12.295307,45.487289,12.295782,45.48621
3,1428,3,1453,0.0,"{'908': 2, '907': 1}",1,0,1199,1453,Incr. via Orlanda,12.295782,45.48621,12.293619,45.486683,12.295782,45.48621
67,638,3,1453,120.0,{'811': 67},1,0,1199,1453,Incr. via Orlanda,12.295782,45.48621,12.301912,45.489243,12.295782,45.48621
108,1453,3,1454,22.22222222222222,"{'908': 2, '888': 17, '907': 1, '811': 67, '889': 15, '948': 1, '894': 1, '896': 1, '895': 3}",1,0,1200,1454,Inc. via passo Campalto,12.296748,45.482994,12.295782,45.48621,12.296748,45.482994
108,1454,3,1455,58.888888888888886,"{'908': 2, '888': 17, '907': 1, '811': 67, '889': 15, '948': 1, '894': 1, '896': 1, '895': 3}",1,0,1201,1455,Incr. via Bagaron,12.291368,45.481956,12.296748,45.482994,12.291368,45.481956
108,1455,3,1456,38.888888888888886,"{'908': 2, '888': 17, '907': 1, '811': 67, '889': 15, '948': 1, '894': 1, '896': 1, '895': 3}",1,0,1202,1456,Scuola Materna,12.287866,45.481945,12.291368,45.481956,12.287866,45.481945
6,1456,3,1457,60.0,"{'908': 2, '907': 1, '895': 3}",1,0,1203,1457,Cabina Enel,12.285228,45.479767,12.287866,45.481945,12.285228,45.479767
52,1459,3,1458,111.92307692307692,"{'903': 1, '905': 2, '900': 1, '241': 2, '911': 2, '240': 2, '913': 2, '901': 1, '898': 14, '912': 3, '756': 4, '899': 14, '904': 2, '902': 2}",1,0,1204,1458,Sottopasso,12.299688,45.537613,12.303196,45.531807,12.299688,45.537613
64,1460,3,1459,43.125,"{'881': 3, '905': 2, '913': 2, '911': 2, '900': 1, '879': 8, '241': 2, '903': 1, '240': 2, '904': 2, '901': 1, '807': 1, '898': 14, '912': 3, '756': 4, '899': 14, '902': 2}",1,0,1205,1459,Dese (v.delle Cicogne),12.303196,45.531807,12.304097,45.528294,12.303196,45.531807
64,1461,3,1460,16.875,"{'881': 3, '905': 2, '913': 2, '911': 2, '900': 1, '879': 8, '241': 2, '903': 1, '240': 2, '904': 2, '901': 1, '807': 1, '898': 14, '912': 3, '756': 4, '899': 14, '902': 2}",1,0,1206,1460,Dese Centro,12.304097,45.528294,12.303276,45.526306,12.304097,45.528294
64,1462,3,1461,43.125,"{'881': 3, '905': 2, '913': 2, '911': 2, '900': 1, '879': 8, '241': 2, '903': 1, '240': 2, '904': 2, '901': 1, '807': 1, '898': 14, '912': 3, '756': 4, '899': 14, '902': 2}",1,0,1207,1461,Dese  scuola Materna,12.303276,45.526306,12.297414,45.52626,12.303276,45.526306
6,1464,3,1462,180.0,"{'241': 2, '911': 2, '240': 2}",1,0,1208,1462,Civico 181,12.297414,45.52626,12.283892,45.516186,12.297414,45.52626
58,1463,3,1462,60.0,"{'881': 3, '905': 2, '913': 2, '900': 1, '879': 8, '903': 1, '912': 3, '904': 2, '756': 4, '807': 1, '898': 14, '901': 1, '899': 14, '902': 2}",1,0,1208,1462,Civico 181,12.297414,45.52626,12.28841,45.522385,12.297414,45.52626
58,1464,3,1463,60.0,"{'881': 3, '905': 2, '913': 2, '900': 1, '879': 8, '903': 1, '912': 3, '904': 2, '756': 4, '807': 1, '898': 14, '901': 1, '899': 14, '902': 2}",1,0,1209,1463,Civico 184,12.28841,45.522385,12.283892,45.516186,12.28841,45.522385
64,683,3,1464,13.125,"{'881': 3, '905': 2, '913': 2, '911': 2, '900': 1, '879': 8, '241': 2, '903': 1, '240': 2, '904': 2, '901': 1, '807': 1, '898': 14, '912': 3, '756': 4, '899': 14, '902': 2}",1,0,1210,1464,Incr. via Ca' Badoera,12.283892,45.516186,12.283265,45.514206,12.283892,45.516186
126,1466,3,1465,7.619047619047619,"{'881': 3, '903': 1, '904': 2, '756': 4, '807': 1, '898': 14, '810': 1, '902': 2, '757': 49, '951': 3, '908': 2, '905': 2, '808': 6, '900': 1, '906': 1, '879': 8, '241': 2, '911': 2, '240': 2, '809': 1, '912': 3, '899': 14, '901': 1, '910': 1}",1,0,1211,1465,Incr.v.Colombara (chiesa),12.282914,45.511486,12.282385,45.509735,12.282914,45.511486
126,1467,3,1466,45.71428571428572,"{'881': 3, '903': 1, '904': 2, '756': 4, '807': 1, '898': 14, '810': 1, '902': 2, '757': 49, '951': 3, '908': 2, '905': 2, '808': 6, '900': 1, '906': 1, '879': 8, '241': 2, '911': 2, '240': 2, '809': 1, '912': 3, '899': 14, '901': 1, '910': 1}",1,0,1212,1466,"Incr. via Indri  ""pesa""",12.282385,45.509735,12.282148,45.507824,12.282385,45.509735
103,1468,3,1467,8.737864077669903,"{'881': 3, '908': 2, '905': 2, '951': 3, '900': 1, '906': 1, '903': 1, '912': 3, '904': 2, '756': 4, '898': 14, '901': 1, '899': 14, '757': 49, '910': 1, '902': 2}",1,0,1213,1467,Civico 101 (v.S.Andrea),12.282148,45.507824,12.282409,45.505127,12.282148,45.507824
23,461,3,1467,39.130434782608695,"{'807': 1, '810': 1, '808': 6, '879': 8, '241': 2, '911': 2, '240': 2, '809': 1}",1,0,1213,1467,Civico 101 (v.S.Andrea),12.282148,45.507824,12.282135,45.504559,12.282148,45.507824
88,864,3,1468,0.0,"{'906': 1, '898': 14, '901': 1, '899': 14, '900': 1, '757': 49, '908': 2, '756': 4, '902': 2}",1,0,1214,1468,Favaro Municipio,12.282409,45.505127,12.282751,45.504295,12.282409,45.505127
3,460,3,1468,60.0,{'951': 3},1,0,1214,1468,Favaro Municipio,12.282409,45.505127,12.286189,45.505116,12.282409,45.505127
3,1677,3,1468,120.0,{'912': 3},1,0,1214,1468,Favaro Municipio,12.282409,45.505127,12.285963,45.503983,12.282409,45.505127
6,463,3,1468,60.0,"{'904': 2, '910': 1, '905': 2, '903': 1}",1,0,1214,1468,Favaro Municipio,12.282409,45.505127,12.277483,45.503059,12.282409,45.505127
109,1470,3,1469,57.24770642201835,"{'880': 2, '707': 1, '701': 1, '760': 104, '809': 1}",1,0,1215,1469,Incr. via Passo Falzarego,12.253015,45.504719,12.250231,45.504879,12.253015,45.504719
146,1472,3,1470,16.438356164383563,"{'790': 32, '852': 1, '707': 1, '701': 1, '760': 104, '851': 1, '791': 1, '854': 1, '809': 1, '880': 2, '850': 1}",1,0,1216,1470,P.zza Carpenedo,12.250231,45.504879,12.248509,45.502392,12.250231,45.504879
143,1473,3,1471,44.47552447552447,"{'790': 32, '852': 1, '707': 1, '701': 1, '760': 104, '851': 1, '791': 1, '809': 1, '850': 1}",1,0,1217,1471,Cimitero,12.246756,45.499912,12.245714,45.498421,12.246756,45.499912
3,798,3,1471,60.0,"{'854': 1, '880': 2}",1,0,1217,1471,Cimitero,12.246756,45.499912,12.24834,45.497662,12.246756,45.499912
146,1471,3,1472,59.17808219178082,"{'790': 32, '852': 1, '707': 1, '701': 1, '760': 104, '851': 1, '791': 1, '854': 1, '809': 1, '880': 2, '850': 1}",1,0,1218,1472,Giardini Garibaldi,12.248509,45.502392,12.246756,45.499912,12.248509,45.502392
2,785,3,1473,90.0,"{'852': 1, '850': 1}",1,0,1219,1473,Incr. via Fradeletto,12.245714,45.498421,12.249742,45.495281,12.245714,45.498421
140,1474,3,1473,15.428571428571429,"{'790': 32, '791': 1, '701': 1, '760': 104, '851': 1, '809': 1}",1,0,1219,1473,Incr. via Fradeletto,12.245714,45.498421,12.243626,45.496456,12.245714,45.498421
1,542,3,1473,120.0,{'707': 1},1,0,1219,1473,Incr. via Fradeletto,12.245714,45.498421,12.244362,45.492596,12.245714,45.498421
140,1298,3,1474,59.57142857142857,"{'790': 32, '791': 1, '701': 1, '760': 104, '851': 1, '809': 1}",1,0,1220,1474,Incr. via G. Bruno,12.243626,45.496456,12.23967,45.497704,12.243626,45.496456
8,1396,3,1474,120.0,"{'702': 2, '304': 1, '717': 1, '716': 1, '306': 1, '835': 1, '745': 1}",1,0,1220,1474,Incr. via G. Bruno,12.243626,45.496456,12.235816,45.495914,12.243626,45.496456
7,471,3,1474,60.0,"{'863': 1, '768': 1, '767': 2, '287': 2, '779': 1}",1,0,1220,1474,Incr. via G. Bruno,12.243626,45.496456,12.238046,45.49794,12.243626,45.496456
13,1814,3,1475,180.0,{'872': 13},1,0,1221,1475,Cimitero Marghera,12.207773,45.470589,12.219509,45.477058,12.207773,45.470589
1,1698,3,1487,120.0,{'564': 1},1,0,1222,1487,Inc. via Seriola,12.09534,45.422485,12.103056,45.426563,12.09534,45.422485
2,1590,3,1487,120.0,"{'567': 1, '577': 1}",1,0,1222,1487,Inc. via Seriola,12.09534,45.422485,12.091467,45.427216,12.09534,45.422485
1,2283,3,1488,120.0,{'557': 1},1,0,1223,1488,Inc. via Seriola,12.09516,45.422234,12.099564,45.413307,12.09516,45.422234
10,1623,3,1489,60.0,"{'646': 7, '645': 3}",1,0,1224,1489,Mira - Stazione FS,12.138959,45.427265,12.137157,45.43248,12.138959,45.427265
73,1845,3,1492,120.0,"{'790': 32, '791': 1, '978': 40}",1,0,1225,1492,Centro Commerciale,12.228024,45.512432,12.225932,45.513348,12.228024,45.512432
1,1739,3,1550,120.0,{'931': 1},1,0,1226,1550,Fornase,12.160055,45.477356,12.161765,45.481224,12.160055,45.477356
28,1841,3,1551,87.85714285714286,"{'957': 1, '971': 8, '941': 5, '998': 7, '734': 7}",1,0,1227,1551,CORSIA A8,12.318434,45.438164,12.315572,45.440994,12.318434,45.438164
62,1841,3,1552,0.0,"{'383': 1, '820': 1, '393': 8, '391': 1, '821': 3, '404': 3, '388': 2, '379': 22, '385': 1, '384': 2, '396': 1, '380': 2, '405': 1, '382': 14}",1,0,1228,1552,CORSIA B7,12.318321,45.43774,12.315572,45.440994,12.318321,45.43774
20,1841,3,1553,120.0,"{'877': 9, '876': 1, '864': 2, '865': 5, '866': 3}",1,0,1229,1553,CORSIA B2,12.319076,45.43784,12.315572,45.440994,12.319076,45.43784
67,1841,3,1554,60.0,{'811': 67},1,0,1230,1554,CORSIA A1,12.319229,45.438251,12.315572,45.440994,12.319229,45.438251
85,1841,3,1555,60.0,"{'843': 1, '303': 10, '305': 45, '842': 3, '836': 26}",1,0,1231,1555,CORSIA A2,12.31916,45.438248,12.315572,45.440994,12.31916,45.438248
113,1841,3,1556,60.0,"{'973': 1, '833': 8, '825': 46, '974': 46, '827': 11, '826': 1}",1,0,1232,1556,CORSIA A3,12.31909,45.438263,12.315572,45.440994,12.31909,45.438263
110,1841,3,1557,60.0,"{'942': 102, '805': 8}",1,0,1233,1557,CORSIA A4,12.319015,45.438267,12.315572,45.440994,12.319015,45.438267
85,1841,3,1558,60.0,"{'977': 38, '914': 10, '788': 4, '786': 19, '916': 10, '1007': 4}",1,0,1234,1558,CORSIA A5,12.318935,45.438259,12.315572,45.440994,12.318935,45.438259
102,1841,3,1559,0.0,"{'759': 7, '758': 95}",1,0,1235,1559,CORSIA A6,12.318873,45.438263,12.315572,45.440994,12.318873,45.438263
54,1841,3,1561,0.0,"{'873': 3, '754': 3, '755': 48}",1,0,1236,1561,CORSIA B1,12.31919,45.437824,12.315572,45.440994,12.31919,45.437824
18,1841,3,1562,60.0,"{'238': 1, '288': 7, '293': 10}",1,0,1237,1562,CORSIA B4,12.318943,45.437893,12.315572,45.440994,12.318943,45.437893
36,1840,3,1563,300.0,"{'992': 2, '991': 27, '989': 2, '988': 5}",1,0,1238,1563,CORSIA B3,12.319024,45.43787,12.264036,45.470062,12.319024,45.43787
33,1841,3,1564,120.0,"{'521': 1, '325': 5, '587': 12, '589': 1, '464': 2, '1005': 1, '520': 3, '524': 3, '523': 1, '320': 3, '588': 1}",1,0,1239,1564,CORSIA B5,12.318844,45.43792,12.315572,45.440994,12.318844,45.43792
61,1840,3,1565,300.0,"{'607': 7, '602': 39, '604': 15}",1,0,1240,1565,CORSIA B6,12.318973,45.437576,12.264036,45.470062,12.318973,45.437576
52,255,3,1566,57.69230769230769,"{'175': 10, '177': 1, '178': 9, '176': 32}",1,0,1241,1566,S.M.Mare-Pennello 2,12.321728,45.326313,12.320036,45.323174,12.321728,45.326313
10,253,3,1567,60.0,{'184': 10},1,0,1242,1567,S.M.Mare-Pennello 2,12.32215,45.326397,12.317971,45.332634,12.32215,45.326397
47,254,3,1567,60.0,"{'183': 1, '181': 36, '182': 10}",1,0,1242,1567,S.M.Mare-Pennello 2,12.32215,45.326397,12.317962,45.332775,12.32215,45.326397
53,1582,3,1568,60.0,"{'281': 8, '288': 7, '280': 5, '279': 1, '989': 2, '286': 25, '988': 5}",1,0,1243,1568,Civico 4B,12.076958,45.549965,12.074696,45.552788,12.076958,45.549965
67,547,3,1569,0.0,"{'977': 38, '787': 6, '788': 4, '786': 19}",1,0,1244,1569,Pergola,12.267841,45.50312,12.264941,45.503551,12.267841,45.50312
16,1754,3,1570,60.0,{'837': 16},1,0,1245,1570,C.Comm.Le Barche,12.243914,45.492622,12.241684,45.491776,12.243914,45.492622
14,1258,3,1572,120.0,{'997': 14},1,0,1246,1572,Capolinea ASL,12.20184,45.482048,12.208591,45.484951,12.20184,45.482048
14,1575,3,1573,120.0,{'997': 14},1,0,1247,1573,Inc. Selvanese,12.208772,45.508511,12.21131,45.511433,12.208772,45.508511
14,2243,3,1574,120.0,{'996': 14},1,0,1248,1574,Parcheggio,12.209953,45.509361,12.205826,45.507008,12.209953,45.509361
14,1312,3,1575,60.0,{'997': 14},1,0,1249,1575,Scuole,12.21131,45.511433,12.214054,45.510914,12.21131,45.511433
14,1574,3,1576,60.0,{'996': 14},1,0,1250,1576,Scuole,12.21102,45.511471,12.209953,45.509361,12.21102,45.511471
3,1004,3,1580,180.0,{'230': 3},1,0,1251,1580,Fronte Dix,12.070506,45.54504,12.068505,45.553307,12.070506,45.54504
3,421,3,1581,120.0,"{'225': 2, '220': 1}",1,0,1252,1581,Supermercato Dix,12.070262,45.54493,12.064437,45.539936,12.070262,45.54493
53,592,3,1582,114.33962264150944,"{'281': 8, '288': 7, '280': 5, '279': 1, '989': 2, '286': 25, '988': 5}",1,0,1253,1582,Ospedale,12.074696,45.552788,12.06804,45.552982,12.074696,45.552788
55,1005,3,1583,60.0,"{'276': 2, '283': 25, '986': 3, '277': 5, '987': 2, '282': 1, '285': 7, '278': 10}",1,0,1254,1583,Ospedale,12.07461,45.552532,12.076823,45.549671,12.07461,45.552532
19,2312,3,1584,129.47368421052633,"{'552': 1, '545': 1, '399': 1, '567': 1, '448': 1, '420': 1, '415': 1, '554': 1, '439': 1, '397': 1, '543': 1, '525': 2, '551': 1, '495': 3, '405': 1, '387': 1}",1,0,1255,1584,Istituti scolastici,12.085871,45.428925,12.081298,45.425667,12.085871,45.428925
4,1698,3,1584,120.0,"{'363': 2, '366': 2}",1,0,1255,1584,Istituti scolastici,12.085871,45.428925,12.103056,45.426563,12.085871,45.428925
1,1700,3,1584,240.0,{'375': 1},1,0,1255,1584,Istituti scolastici,12.085871,45.428925,12.121996,45.433361,12.085871,45.428925
3,1591,3,1584,60.0,"{'377': 1, '371': 1, '557': 1}",1,0,1255,1584,Istituti scolastici,12.085871,45.428925,12.091506,45.427147,12.085871,45.428925
108,2312,3,1590,116.66666666666669,"{'445': 1, '390': 1, '449': 2, '379': 22, '393': 8, '391': 1, '398': 4, '394': 27, '381': 6, '388': 2, '386': 2, '460': 2, '385': 1, '395': 5, '383': 1, '384': 2, '380': 2, '382': 14, '408': 1, '389': 2, '459': 2}",1,0,1257,1590,Ca' Tron,12.091467,45.427216,12.081298,45.425667,12.091467,45.427216
7,1584,3,1590,77.14285714285714,"{'567': 1, '577': 1, '397': 1, '448': 1, '467': 1, '405': 1, '387': 1}",1,0,1257,1590,Ca' Tron,12.091467,45.427216,12.085871,45.428925,12.091467,45.427216
1,1488,3,1591,60.0,{'557': 1},1,0,1258,1591,Ca' Tron,12.091506,45.427147,12.09516,45.422234,12.091506,45.427147
104,1698,3,1591,60.57692307692308,"{'361': 4, '457': 4, '358': 6, '367': 23, '451': 1, '452': 3, '365': 6, '356': 6, '377': 1, '364': 1, '352': 15, '368': 3, '371': 1, '354': 21, '360': 2, '359': 1, '372': 1, '362': 1, '546': 1, '357': 1, '355': 2}",1,0,1258,1591,Ca' Tron,12.091506,45.427147,12.103056,45.426563,12.091506,45.427147
30,530,3,1594,120.0,{'736': 30},1,0,1259,1594,Civico 3,12.26796,45.494823,12.27128,45.493298,12.26796,45.494823
3,406,3,1595,0.0,{'645': 3},1,0,1260,1595,Ponte delle Porte,12.141598,45.437134,12.139469,45.439304,12.141598,45.437134
3,2223,3,1595,60.0,"{'443': 1, '454': 2}",1,0,1260,1595,Ponte delle Porte,12.141598,45.437134,12.132117,45.433975,12.141598,45.437134
9,425,3,1596,60.0,"{'461': 1, '652': 7, '458': 1}",1,0,1261,1596,Ponte delle Porte,12.141612,45.437008,12.145741,45.437565,12.141612,45.437008
1,1189,3,1597,60.0,{'284': 1},1,0,1262,1597,Incr.v.Mons.Oddo Stocco,12.110995,45.520779,12.1089,45.521759,12.110995,45.520779
2,538,3,1598,60.0,"{'776': 1, '777': 1}",1,0,1263,1598,Sernaglia,12.236181,45.484398,12.233161,45.482433,12.236181,45.484398
1,2040,3,1600,180.0,{'217': 1},1,0,1264,1600,Incr.v.Mascagni,12.11038,45.487751,12.109122,45.491661,12.11038,45.487751
1,1626,3,1601,120.0,{'217': 1},1,0,1265,1601,Civico 37,12.068162,45.506821,12.065355,45.499432,12.068162,45.506821
19,2041,3,1602,50.526315789473685,"{'276': 2, '224': 2, '986': 3, '277': 5, '226': 1, '223': 3, '219': 3}",1,0,1266,1602,Civico 6,12.113461,45.495628,12.115817,45.492764,12.113461,45.495628
1,2049,3,1603,120.0,{'216': 1},1,0,1267,1603,Civico 22,12.118118,45.496159,12.12538,45.497211,12.118118,45.496159
1,1605,3,1604,240.0,{'216': 1},1,0,1268,1604,Civico 117,12.133834,45.50481,12.115086,45.512928,12.133834,45.50481
1,564,3,1605,60.0,{'216': 1},1,0,1269,1605,Civico 11,12.115086,45.512928,12.112756,45.511654,12.115086,45.512928
1,1603,3,1606,0.0,{'216': 1},1,0,1270,1606,Scuole,12.119549,45.494122,12.118118,45.496159,12.119549,45.494122
47,499,3,1607,56.17021276595744,"{'252': 6, '887': 1, '888': 17, '891': 1, '253': 1, '889': 15, '897': 2, '251': 2, '885': 1, '254': 1}",1,0,1271,1607,inc. via Morante,12.334412,45.550186,12.339005,45.548645,12.334412,45.550186
46,1882,3,1608,50.869565217391305,"{'903': 1, '913': 2, '900': 1, '241': 2, '911': 2, '240': 2, '242': 3, '898': 14, '912': 3, '899': 14, '247': 1, '244': 1}",1,0,1272,1608,inc. via Morante,12.333693,45.550491,12.33021,45.547974,12.333693,45.550491
1,1604,3,1609,60.0,{'216': 1},1,0,1273,1609,Incr. Negrelli,12.141241,45.502098,12.133834,45.50481,12.141241,45.502098
193,1753,3,1610,18.3419689119171,"{'960': 7, '973': 1, '963': 3, '728': 1, '961': 3, '790': 32, '716': 1, '717': 1, '974': 46, '873': 3, '745': 1, '746': 1, '720': 1, '712': 6, '962': 1, '872': 13, '744': 3, '827': 11, '916': 10, '747': 1, '826': 1, '825': 46}",1,0,1274,1610,Giovannacci,12.229342,45.479134,12.22564,45.479084,12.229342,45.479134
36,834,3,1610,13.333333333333334,"{'833': 8, '743': 28}",1,0,1274,1610,Giovannacci,12.229342,45.479134,12.223355,45.480152,12.229342,45.479134
1,1250,3,1611,0.0,{'785': 1},1,0,1275,1611,MESTRE FS C1,12.234669,45.482079,12.236174,45.483387,12.234669,45.482079
46,1245,3,1611,0.0,"{'795': 1, '794': 45}",1,0,1275,1611,MESTRE FS C1,12.234669,45.482079,12.23745,45.481686,12.234669,45.482079
28,537,3,1612,0.0,{'753': 28},1,0,1276,1612,MESTRE FS C2,12.234631,45.482021,12.233198,45.482601,12.234631,45.482021
35,1250,3,1612,0.0,"{'889': 15, '703': 2, '888': 17, '896': 1}",1,0,1276,1612,MESTRE FS C2,12.234631,45.482021,12.236174,45.483387,12.234631,45.482021
64,1419,3,1613,60.0,"{'889': 15, '895': 3, '888': 17, '896': 1, '753': 28}",1,0,1277,1613,Incr. v.Pepe,12.246254,45.491108,12.25005,45.488258,12.246254,45.491108
75,1264,3,1614,60.0,"{'914': 10, '744': 3, '813': 2, '798': 2, '794': 45, '797': 1, '915': 1, '815': 5, '796': 1, '954': 2, '961': 3}",1,0,1278,1614,Telecom,12.239982,45.491093,12.235384,45.490837,12.239982,45.491093
170,505,3,1614,51.1764705882353,"{'703': 2, '842': 3, '697': 27, '696': 6, '837': 16, '303': 10, '705': 1, '707': 1, '305': 45, '708': 1, '751': 30, '814': 1, '844': 1, '836': 26}",1,0,1278,1614,Telecom,12.239982,45.491093,12.235237,45.49213,12.239982,45.491093
2,491,3,1614,60.0,"{'858': 1, '784': 1}",1,0,1278,1614,Telecom,12.239982,45.491093,12.236085,45.492313,12.239982,45.491093
77,492,3,1614,120.0,"{'793': 1, '325': 5, '238': 1, '792': 29, '342': 4, '344': 4, '736': 30, '320': 3}",1,0,1278,1614,Telecom,12.239982,45.491093,12.236192,45.495022,12.239982,45.491093
58,473,3,1615,55.86206896551724,"{'340': 9, '339': 9, '324': 8, '326': 1, '343': 3, '321': 23, '328': 5}",1,0,1279,1615,MESTRE CENTRO B3,12.246008,45.493553,12.242358,45.495522,12.246008,45.493553
1,951,3,1615,60.0,{'282': 1},1,0,1279,1615,MESTRE CENTRO B3,12.246008,45.493553,12.248048,45.492458,12.246008,45.493553
28,1618,3,1616,180.0,{'743': 28},1,0,1280,1616,Scuole,12.219049,45.46067,12.215501,45.46204,12.219049,45.46067
1,838,3,1616,0.0,{'973': 1},1,0,1280,1616,Scuole,12.219049,45.46067,12.216743,45.463139,12.219049,45.46067
30,1619,3,1617,60.0,{'736': 30},1,0,1281,1617,Centro Commerciale,12.212659,45.459454,12.214904,45.461861,12.212659,45.459454
28,1617,3,1618,180.0,{'743': 28},1,0,1282,1618,Incr.via Pinton,12.215501,45.46204,12.212659,45.459454,12.215501,45.46204
30,1138,3,1619,180.0,{'736': 30},1,0,1283,1619,Incr.via del Trifoglio,12.214904,45.461861,12.218868,45.460541,12.214904,45.461861
21,1305,3,1620,48.57142857142857,"{'871': 1, '849': 1, '853': 1, '764': 1, '766': 15, '867': 2}",1,0,1284,1620,Inc. Castellana,12.18739,45.529728,12.189119,45.52837,12.18739,45.529728
15,478,3,1620,0.0,{'770': 15},1,0,1284,1620,Inc. Castellana,12.18739,45.529728,12.18701,45.529789,12.18739,45.529728
